Rev_Total,Bal_Total,Offer,AGE,CHQ,CARD,SAV1,LOAN,MORT,INSUR,PENS,Check,CD,MM,Savings,AccountAge
1.05,2036.9057361,1,35,0,1,0,0,0,0,0,1,0,0,0,13
0.53,50.610284171,1,30,0,1,0,0,0,0,0,1,0,0,0,13
1.26,184.5808266,1,27,0,1,0,0,0,1,1,1,0,1,1,10
7.45,1044.6809113,1,26,1,1,0,0,1,0,1,1,0,0,0,1
0.75,131.06092925,1,30,1,1,0,0,0,0,1,1,0,0,0,12
5.79,4368.229694,1,35,1,1,0,1,0,0,0,1,1,0,0,11
1.42,9.2701776723,1,28,0,1,0,0,0,0,0,1,0,0,0,9
0.7,32521,0,35,1,0,0,1,1,1,0,1,1,1,1,1
0.16,147.28768554,1,35,1,1,1,0,1,1,0,1,0,1,1,14
2.29,1148.6547038,1,40,0,1,0,0,0,0,0,1,0,0,0,13
1.6,36.638626537,1,45,0,1,0,0,0,0,0,1,0,0,0,14
2.39,1216.1640919,1,45,0,1,0,0,0,0,0,1,0,0,0,14
0.12,17.514012761,1,40,1,1,0,0,0,0,0,1,0,0,0,15
5.24,600.50502443,1,40,0,1,0,0,0,0,1,1,0,0,0,11
2.19,1094.7357233,1,40,1,1,1,0,0,0,0,1,0,0,0,15
13.08,1180.425537,1,45,0,1,0,0,0,0,0,1,0,0,0,12
2.94,746.16966492,1,45,0,1,0,0,0,0,0,1,0,0,0,11
1.37,596.91598636,1,40,1,1,0,0,0,0,0,1,0,0,0,14
1.22,3601.9279968,1,40,1,1,0,1,0,1,1,1,1,1,1,12
0.27,2.9202988534,1,40,0,1,0,0,0,0,1,1,0,0,0,11
0.46,10.674115253,1,40,0,1,0,0,0,0,0,1,0,0,0,11
0.19,13.961457321,1,38,1,1,0,0,0,0,0,1,0,0,0,16
1.86,68.401539161,1,40,1,1,0,0,0,0,1,1,0,0,0,14
1.61,14.551941403,1,43,0,1,0,0,0,0,1,1,0,0,0,14
0.11,3.1272784509,1,40,0,1,0,0,0,0,0,1,0,0,0,15
0.27,9.2921616134,1,43,1,1,0,0,0,0,1,1,0,0,0,15
2.96,1372.8358778,1,36,0,1,0,0,0,0,1,1,0,0,0,11
4.18,170.83246487,1,60,0,1,0,0,0,0,0,1,0,0,0,10
0.16,8.3313176512,1,63,0,1,0,0,0,0,0,1,0,0,0,14
11.54,6704.8336691,1,65,1,1,0,1,0,0,0,1,1,0,0,12
3.39,693.85922223,1,60,0,1,0,0,0,0,0,1,0,0,0,11
0.1,4.675312999,1,48,0,1,0,0,0,0,0,1,0,0,0,6
5.68,1871.3513251,1,53,1,1,0,0,0,1,0,1,0,1,1,15
0.8,13.203930711,1,53,0,1,0,0,0,0,0,1,0,0,0,12
1.96,423.03514237,1,51,0,1,0,0,0,1,0,1,0,1,1,12
0.2,8.8642149567,1,53,1,1,0,0,0,0,0,1,0,0,0,10
0.96,370.9993731,1,48,1,1,1,0,0,1,0,1,0,1,1,14
0.12,13.560375157,1,55,0,1,0,0,0,0,1,1,0,0,0,13
2.17,156.00268695,1,48,0,1,0,0,0,0,1,1,0,0,0,16
2.1,1215.4282429,1,65,0,1,0,0,0,0,1,1,0,0,0,11
4.82,29100,0,65,0,0,0,0,0,1,0,0,0,1,1,2
0.47,17.038832721,1,54,0,1,0,0,0,0,0,1,0,0,0,3
2.19,1604.2956351,1,60,0,1,0,0,0,0,0,1,0,0,0,4
0.13,6.7578927925,1,58,0,1,0,0,0,0,0,1,0,0,0,15
0.47,6.9928278699,1,60,0,1,0,0,0,0,0,1,0,0,0,8
0.62,86.519746806,1,65,0,1,0,0,0,0,1,1,0,0,0,12
1.07,596.63440915,1,53,0,1,0,0,0,0,0,1,0,0,0,13
0.39,110.20429031,1,59,1,1,0,0,0,1,0,1,0,1,1,11
0.47,8.117244585,1,60,0,1,0,0,0,0,0,1,0,0,0,14
0.13,13.587822487,1,65,1,1,0,0,0,0,1,1,0,0,0,14
0.15,16.394574318,1,48,0,1,0,0,0,0,1,1,0,0,0,11
1.11,2464.2321995,1,65,0,1,0,0,0,0,1,1,0,0,0,11
0.99,15.047093528,1,65,1,1,0,0,0,0,1,1,0,0,0,15
2.24,62.459660426,1,58,1,1,0,0,1,0,0,1,0,0,0,13
4.4,102.705799,1,55,0,1,0,0,1,0,0,1,0,0,0,11
1.22,5080.4900207,1,60,1,1,0,0,0,0,0,1,0,0,0,15
2.91,880.05941348,1,53,0,1,1,0,0,0,1,1,0,0,0,12
0.54,90.100476887,1,64,1,1,0,0,0,0,1,1,0,0,0,10
0.49,70.513367777,1,46,1,1,0,0,0,0,0,1,0,0,0,12
0.53,9.7763549615,1,53,0,1,1,0,0,0,1,1,0,0,0,16
0.36,11.520508152,1,35,0,1,0,0,0,0,0,1,0,0,0,14
2.45,472.24880132,1,28,0,1,0,0,0,0,0,1,0,0,0,15
0.44,11.201249737,1,31,0,1,0,0,0,0,1,1,0,0,0,0
0.13,2.5777649058,1,33,0,1,0,0,0,0,0,1,0,0,0,7
2.2,2112.3468891,1,33,0,1,0,0,0,0,1,1,0,0,0,12
0.36,33.837098306,1,30,0,1,0,0,0,0,0,1,0,0,0,12
0.37,29.877648044,1,28,0,1,0,0,0,0,0,1,0,0,0,6
5.35,2353.446111,1,30,0,1,0,0,0,0,1,1,0,0,0,13
3.31,1794.5240183,1,28,0,1,0,0,0,0,0,1,0,0,0,14
0.61,90.95520005,1,35,1,1,1,0,0,0,0,1,0,0,0,14
3.03,2610.8216502,1,34,1,1,0,0,0,0,1,1,0,0,0,11
0.13,8.7826480376,1,32,1,1,0,0,0,0,1,1,0,0,0,13
1.31,668.05933712,1,29,1,1,0,0,1,0,0,1,0,0,0,1
2.24,2264.2044716,1,40,0,1,0,0,0,0,1,1,0,0,0,16
0.13,12.711872398,1,43,0,1,0,0,0,0,0,1,0,0,0,9
2.11,754.74569105,1,38,0,1,0,0,0,0,0,1,0,0,0,11
2.51,1278.6465957,1,43,0,1,0,0,0,0,0,1,0,0,0,14
7.11,5428.4742348,1,45,0,1,0,0,0,0,1,1,0,0,0,16
2.5,3510.4431845,1,38,0,1,0,0,0,0,0,1,0,0,0,13
0.33,6.4842357736,1,43,0,1,0,0,0,0,0,1,0,0,0,11
0.34,11.107796583,1,43,0,1,0,0,0,0,0,1,0,0,0,13
0.12,12.955608377,1,40,0,1,0,0,0,0,0,1,0,0,0,11
2.8,529.15528228,1,43,0,1,0,0,0,0,0,1,0,0,0,15
0.2,11.542726697,1,43,0,1,0,0,0,0,1,1,0,0,0,9
1.37,19.556300772,1,45,0,1,0,0,0,0,1,1,0,0,0,13
1.4,816.71414513,1,40,0,1,0,0,0,0,1,1,0,0,0,12
1.41,3430,1,38,0,1,0,0,1,0,0,1,0,0,0,14
0.23,74.374570052,1,40,1,1,0,0,1,1,1,1,0,1,1,13
0.63,16.052703413,1,43,1,1,0,0,1,0,0,1,0,0,0,14
1.23,836.99265949,1,44,1,1,0,0,0,1,1,1,0,1,1,12
4,3658.6674746,1,37,1,1,0,0,0,0,0,1,0,0,0,9
0.41,16.870942579,1,45,1,1,0,0,0,0,1,1,0,0,0,14
3.92,3069.0605415,1,53,1,1,0,0,0,1,0,1,0,1,1,11
0.15,13.144156421,1,55,0,1,0,0,0,0,0,1,0,0,0,15
0.45,20.422088209,1,58,0,1,0,0,0,0,1,1,0,0,0,12
0.36,13.716403639,1,60,0,1,0,0,0,0,0,1,0,0,0,13
0.42,18.6616694,1,65,0,1,0,0,0,0,1,1,0,0,0,11
1.23,1232.6045843,1,65,0,1,0,0,0,0,0,1,0,0,0,14
8.55,8435.8175204,1,60,1,1,0,0,0,1,1,1,0,1,1,16
1.05,889.76495155,1,65,1,1,1,1,0,0,1,1,1,0,0,10
2.12,860.68625325,1,53,0,1,0,0,0,0,1,1,0,0,0,14
1.02,400.67239261,1,53,0,1,0,0,0,0,0,1,0,0,0,13
1.16,764.59626484,1,53,1,1,0,0,0,1,1,1,0,1,1,15
0.51,252.7874994,1,55,0,1,0,0,0,0,1,1,0,0,0,11
1.04,582.95922521,1,60,1,1,1,0,0,1,0,1,0,1,1,14
1.06,103.35610839,1,48,0,1,0,0,0,1,0,1,0,1,1,13
1.95,402.31327203,1,65,0,1,0,0,0,0,0,1,0,0,0,10
12.23,1454.6522295,1,65,1,1,1,0,0,0,0,1,0,0,0,16
3.28,129.66112527,1,53,1,1,0,0,0,0,0,1,0,0,0,13
4.57,626.33443177,1,63,0,1,0,0,0,0,1,1,0,0,0,13
6.87,7276.2435549,1,60,1,1,1,1,0,1,0,1,1,1,1,12
1.75,1822,1,48,1,1,1,0,0,1,1,1,0,1,1,13
0.62,12.028849104,1,55,0,1,0,0,0,0,0,1,0,0,0,12
0.18,5.4501476704,1,65,0,1,0,0,0,0,0,1,0,0,0,11
3.24,2066.6313812,1,65,0,1,0,0,0,0,1,1,0,0,0,12
0.21,12.915410712,1,63,0,1,0,0,0,0,0,1,0,0,0,6
2.92,10557.738381,1,57,1,1,0,0,0,1,1,1,0,1,1,15
0.66,16.887187789,1,64,1,1,0,0,1,0,0,1,0,0,0,14
0.52,10.473894551,1,53,1,1,0,0,1,0,1,1,0,0,0,15
0.63,9.0300815404,1,48,0,1,0,0,1,0,0,1,0,0,0,14
0.18,92.986345189,1,65,1,1,1,0,0,0,0,1,0,0,0,13
0.97,1004.2083657,1,48,0,1,0,0,0,1,1,1,0,1,1,12
5.7,1900.4050905,1,48,0,1,0,0,1,0,1,1,0,0,0,13
0.85,450.30404887,1,55,1,1,1,0,1,1,1,1,0,1,1,11
0.16,7.6407057385,1,46,1,1,0,0,1,0,1,1,0,0,0,16
2.66,48092,1,52,1,0,1,0,0,1,1,0,0,1,1,8
0.13,18.518210992,1,65,0,1,0,0,0,0,1,1,0,0,0,14
0.84,6.9541070373,1,98,1,1,0,0,0,0,1,1,0,0,0,12
1.99,2188.8542772,1,95,0,1,0,0,0,0,0,1,0,0,0,13
0.69,6.6341505044,1,78,1,1,0,0,0,0,0,1,0,0,0,16
0.22,8.3542997122,1,98,0,1,0,0,0,0,1,1,0,0,0,11
0.14,9.0714853672,1,85,0,1,0,0,0,0,1,1,0,0,0,14
0.09,14.834574582,1,93,0,1,0,0,0,0,0,1,0,0,0,16
2.03,856.27580937,1,80,0,1,0,0,0,0,0,1,0,0,0,12
1.58,203.58128737,1,90,1,1,0,0,0,1,1,1,0,1,1,14
0.39,8.8023474006,1,75,0,1,0,0,0,0,1,1,0,0,0,12
0.45,16.729396688,1,73,0,1,0,0,0,0,0,1,0,0,0,15
0.25,10.607426937,1,88,0,1,0,0,0,0,0,1,0,0,0,14
0.47,303.94105384,1,95,0,1,0,0,0,0,1,1,0,0,0,15
1.08,8.9190732264,1,90,0,1,0,0,0,0,0,1,0,0,0,14
3.57,1686.4995258,1,88,0,1,0,0,0,0,0,1,0,0,0,14
0.7,6.6340543137,1,85,1,1,1,0,0,0,1,1,0,0,0,15
0.91,270.96103327,1,78,0,1,0,0,0,0,1,1,0,0,0,13
0.95,176.33199669,1,69,1,1,1,0,0,1,1,1,0,1,1,10
6.88,6000,0,85,0,0,0,0,0,1,1,0,0,1,1,9
2.35,316.90469425,1,68,1,1,0,0,0,0,1,1,0,0,0,13
0.21,8.6960076828,1,90,1,1,1,0,0,0,1,1,0,0,0,14
0.03,3.3075158462,1,93,1,1,0,0,0,0,0,1,0,0,0,12
0.26,56.579990437,1,70,1,1,0,0,1,0,1,1,0,0,0,12
0.18,17.137276352,1,78,0,1,0,0,0,0,1,1,0,0,0,14
0.68,9.24061473,1,73,1,1,1,0,0,0,1,1,0,0,0,9
0.29,8.7432427126,1,88,0,1,0,0,0,0,0,1,0,0,0,11
0.32,1054.9282457,1,95,0,1,0,0,0,0,0,1,0,0,0,13
8.93,580.6445655,1,88,0,1,0,0,0,0,0,1,0,0,0,12
0.12,4.0944307745,1,68,0,1,0,0,0,0,1,1,0,0,0,14
0.34,7.6438199159,1,90,0,1,0,0,0,0,0,1,0,0,0,14
0.21,4.0511515807,1,70,0,1,0,0,0,0,0,1,0,0,0,14
3.16,1007.9466183,1,66,1,1,0,0,0,1,1,1,0,1,1,14
0.32,16.774823191,1,68,0,1,0,0,0,0,1,1,0,0,0,10
3.42,528.44338698,1,90,0,1,0,0,0,0,1,1,0,0,0,14
2.62,784.6563758,1,73,1,1,0,0,0,0,1,1,0,0,0,9
0.4,260.98028605,1,85,1,1,1,0,0,1,1,1,0,1,1,14
1.93,2073.8708071,1,78,1,1,1,0,0,1,1,1,0,1,1,8
0.31,7.3253191739,1,73,1,1,1,0,0,0,0,1,0,0,0,14
0.42,1042,1,68,0,1,0,0,0,0,0,1,0,0,0,15
0.1,8.3533735454,1,73,1,1,0,0,0,0,1,1,0,0,0,11
1.18,1820.6867908,1,83,0,1,0,0,0,0,0,1,0,0,0,11
0.53,716.90949333,1,83,0,1,0,0,0,0,1,1,0,0,0,11
9.81,3786.873567,1,88,0,1,0,0,0,0,0,1,0,0,0,14
2.91,980.44179142,1,90,1,1,1,0,0,0,0,1,0,0,0,13
0.22,10.683930404,1,88,0,1,0,0,0,0,1,1,0,0,0,13
1.23,1122.8291648,1,68,0,1,0,0,0,0,1,1,0,0,0,14
0.25,8.1717993818,1,90,1,1,1,0,0,1,0,1,0,1,1,11
2.8,18.040224208,1,73,0,1,0,0,0,0,0,1,0,0,0,9
0.18,200.68004225,1,78,0,1,0,0,0,0,0,1,0,0,0,11
0.96,538.09109461,1,88,0,1,0,0,0,0,0,1,0,0,0,16
3.34,2452.9279096,1,75,0,1,0,0,0,0,0,1,0,0,0,14
0.14,17.305761641,1,90,0,1,0,0,0,0,0,1,0,0,0,14
9.31,2247.1471854,1,70,0,1,0,0,0,0,0,1,0,0,0,12
0.33,11.606699874,1,70,0,1,0,0,0,0,0,1,0,0,0,14
0.41,380.99792172,1,98,1,1,0,0,0,0,1,1,0,0,0,12
1.05,1270.6356948,1,98,0,1,0,0,0,0,0,1,0,0,0,12
2.01,34000,0,66,0,0,0,0,0,1,0,0,0,1,1,1
1.48,270.49329747,1,93,0,1,0,0,0,0,1,1,0,0,0,13
0.06,12.987641057,1,73,0,1,0,0,0,0,1,1,0,0,0,14
1.34,332.83127065,1,88,0,1,0,0,0,0,1,1,0,0,0,14
0.55,15.659337539,1,90,1,1,0,0,0,0,1,1,0,0,0,14
1.7,7658.1715863,1,90,1,1,0,1,0,1,0,1,1,1,1,14
0.16,9.922920675,1,83,0,1,0,0,0,0,1,1,0,0,0,11
0.43,8.188628364,1,88,0,1,0,0,0,0,0,1,0,0,0,15
2.66,3061.5158082,1,70,0,1,0,0,0,0,1,1,0,0,0,11
1.61,938.04523571,1,78,0,1,0,0,0,0,1,1,0,0,0,14
0.63,3507.7457756,1,78,1,1,0,0,0,1,0,1,0,1,1,15
0.37,40.099428567,1,98,0,1,0,0,0,0,1,1,0,0,0,11
0.31,5.5572467202,1,95,0,1,0,0,0,0,1,1,0,0,0,12
0.2,9.838304859,1,93,0,1,0,0,0,0,1,1,0,0,0,10
3.18,654.5095765,1,68,0,1,0,0,0,0,1,1,0,0,0,9
0.27,12.649075799,1,80,0,1,0,0,0,0,0,1,0,0,0,1
0.29,8.2891404197,1,75,0,1,0,0,0,0,1,1,0,0,0,14
0.67,102.27016204,1,98,0,1,0,0,0,0,0,1,0,0,0,14
2.03,670.58873289,1,78,0,1,0,0,0,0,0,1,0,0,0,10
1.22,526.72620541,1,98,0,1,0,0,0,0,1,1,0,0,0,13
0.15,6.5674978083,1,70,0,1,0,0,0,0,1,1,0,0,0,13
0.06,8.1291407198,1,88,0,1,0,0,0,0,1,1,0,0,0,12
2.49,1388.934971,1,70,0,1,0,0,0,0,1,1,0,0,0,16
0.11,6.8496998455,1,88,0,1,0,0,0,0,0,1,0,0,0,14
0.49,4.84777332,1,80,0,1,0,0,0,0,1,1,0,0,0,15
1.42,40.086500578,1,93,1,1,0,0,0,0,1,1,0,0,0,14
0.81,15.101785567,1,83,1,1,0,0,0,0,1,1,0,0,0,11
3.97,672.05791141,1,85,1,1,0,0,1,0,0,1,0,0,0,15
1.36,108.65909442,1,73,1,1,0,0,1,0,1,1,0,0,0,14
0.94,8.8754437081,1,71,1,1,0,0,1,0,1,1,0,0,0,15
0.51,90.419715791,1,85,1,1,0,0,0,0,1,1,0,0,0,12
3.14,1632.4595502,1,79,1,1,0,0,0,0,1,1,0,0,0,10
0.35,72.925395096,1,68,0,1,0,0,0,0,1,1,0,0,0,12
0.14,7.3892801001,1,72,1,1,0,0,0,0,0,1,0,0,0,14
1.1,37413.302616,1,85,0,0,1,0,1,1,1,1,0,1,1,6
0.42,11.154709216,1,78,1,1,0,0,0,0,0,1,0,0,0,11
0.45,9.8476162329,1,78,1,1,0,0,1,0,1,1,0,0,0,14
1.36,8.4546014534,1,70,1,1,0,0,1,0,1,1,0,0,0,14
2.36,60000,0,74,1,0,1,0,0,1,1,0,0,1,1,10
0.08,7.3004567746,1,98,1,1,0,0,0,0,0,1,0,0,0,14
1.1,1440.7163708,1,85,0,1,0,0,0,0,0,1,0,0,0,16
0.58,10.71301189,1,90,1,1,1,0,0,0,0,1,0,0,0,15
0.4,16.872021874,1,95,0,1,0,0,0,0,0,1,0,0,0,8
0.3,5.389126009,1,75,0,1,0,0,0,0,1,1,0,0,0,11
3.79,880.16051122,1,98,0,1,0,0,0,0,0,1,0,0,0,15
6.48,1784.5335744,1,90,1,1,1,0,0,0,1,1,0,0,0,15
0.14,19.847745777,1,95,0,1,0,0,0,0,1,1,0,0,0,15
0.4,7025,0,89,0,0,0,0,0,1,1,0,0,1,1,8
0.33,12.794897572,1,78,0,1,0,0,0,0,0,1,0,0,0,12
0.2,9.2047425905,1,90,0,1,0,0,0,0,1,1,0,0,0,16
0.2,8.1408258142,1,70,0,1,0,0,0,0,1,1,0,0,0,12
0.14,5.3083134872,1,85,0,1,0,0,0,0,0,1,0,0,0,13
2.01,3111.8414405,1,78,1,1,0,0,0,1,1,1,0,1,1,14
2.4,30.064369583,1,73,0,1,0,0,0,0,1,1,0,0,0,14
0.12,6.631227075,1,90,0,1,0,0,0,0,0,1,0,0,0,14
2.24,3517,0,85,1,0,0,1,0,1,1,0,1,1,1,8
0.23,16.230039354,1,85,1,1,1,0,0,0,0,1,0,0,0,11
0.91,372.31308594,1,95,0,1,0,0,0,0,1,1,0,0,0,11
5.67,744.3254094,1,78,0,1,0,0,0,0,1,1,0,0,0,11
1.99,268.52416952,1,88,0,1,0,0,0,0,0,1,0,0,0,10
0.16,6.3391776575,1,98,0,1,0,0,0,0,1,1,0,0,0,16
1.63,5258.6592306,1,83,0,1,0,0,0,0,1,1,0,0,0,14
1.5,80.723106732,1,78,1,1,0,0,0,0,0,1,0,0,0,15
0.23,13.21410951,1,90,0,1,1,0,0,0,1,1,0,0,0,12
0.2,6.512300553,1,75,0,1,0,0,0,0,1,1,0,0,0,15
8.92,20000,0,68,0,0,0,0,0,1,1,0,0,1,1,0
0.3,9.5477872615,1,73,0,1,0,0,0,0,1,1,0,0,0,9
0.26,4.4432361668,1,83,0,1,0,0,0,0,1,1,0,0,0,11
0.61,9.3305298166,1,73,0,1,0,0,0,0,0,1,0,0,0,13
0.7,6.3803892757,1,81,1,1,1,0,1,0,1,1,0,0,0,15
0.39,11.848303932,1,74,1,1,0,0,0,0,1,1,0,0,0,14
0.27,11.861569825,1,68,1,1,1,0,1,0,0,1,0,0,0,13
2.27,892.24230499,1,67,1,1,0,0,0,0,1,1,0,0,0,14
0.1,11.175580876,1,95,1,1,0,0,0,0,0,1,0,0,0,15
4.79,352.75736485,1,83,1,1,0,0,0,0,0,1,0,0,0,15
0.89,12.60036467,1,92,1,1,1,0,0,0,1,1,0,0,0,14
0.3,65.849604989,1,85,1,1,0,0,1,1,1,1,0,1,1,14
0.21,11.006224248,1,93,1,1,0,0,1,0,1,1,0,0,0,15
0.82,8.1122025871,1,79,1,1,1,0,1,0,1,1,0,0,0,12
0.82,680.12175063,1,78,0,1,0,0,0,0,0,1,0,0,0,9
2.39,256.98169663,1,80,0,1,0,0,0,0,1,1,0,0,0,11
4.48,8089.2021188,1,85,0,1,0,0,0,0,1,1,0,0,0,14
5.85,1146.2800125,1,88,0,1,0,0,0,0,0,1,0,0,0,12
0.4,15.323448803,1,90,1,1,0,0,0,0,1,1,0,0,0,13
2.78,1814.7099543,1,93,0,1,0,0,0,0,0,1,0,0,0,14
0.32,12.935416542,1,90,0,1,0,0,0,0,0,1,0,0,0,13
0.16,10.307891688,1,85,0,1,0,0,0,0,0,1,0,0,0,12
2.14,1762.280188,1,95,0,1,0,0,0,0,1,1,0,0,0,16
0.2,1.9684827439,1,98,0,1,0,0,0,0,0,1,0,0,0,13
0.58,66.537075564,1,93,0,1,0,0,0,0,1,1,0,0,0,10
1.07,464.14048054,1,95,0,1,0,0,0,0,1,1,0,0,0,10
0.18,14.307109988,1,83,0,1,0,0,0,0,0,1,0,0,0,13
0.35,2.2174149725,1,78,1,1,1,0,0,0,1,1,0,0,0,10
0.18,54.169612109,1,70,0,1,0,0,0,0,0,1,0,0,0,13
0.14,22.464877616,1,83,0,1,0,0,0,0,0,1,0,0,0,11
0.23,20.877626609,1,78,0,1,0,0,0,0,1,1,0,0,0,14
0.21,3.4016025171,1,86,0,1,0,0,0,0,0,1,0,0,0,6
0.21,12.651817837,1,78,0,1,0,0,0,0,1,1,0,0,0,15
3.22,3028.9550542,1,90,1,1,1,0,1,1,0,1,0,1,1,14
0.06,18.470399201,1,88,0,1,0,0,1,0,1,1,0,0,0,12
1.96,76.052268167,1,70,1,1,0,0,0,0,0,1,0,0,0,10
0.69,80,1,98,1,1,0,0,1,0,0,1,0,0,0,11
0.06,4.991388212,1,80,1,1,0,0,0,0,0,1,0,0,0,14
0.19,6.0282256613,1,67,1,1,1,0,0,0,1,1,0,0,0,14
4.73,570.75745797,1,95,1,1,0,0,0,0,0,1,0,0,0,14
2.85,1738.2865614,1,95,0,1,0,0,0,0,0,1,0,0,0,14
0.2,14.690734321,1,74,1,1,0,0,0,0,0,1,0,0,0,14
2.09,2472.7253769,1,74,1,1,0,0,0,0,1,1,0,0,0,14
0.23,13.175618336,1,77,1,1,0,0,0,0,1,1,0,0,0,14
0.3,12.061191602,1,98,1,1,0,0,0,0,1,1,0,0,0,10
0.59,268.5484326,1,69,1,1,1,0,0,0,0,1,0,0,0,14
6.47,10000,0,80,0,0,1,0,0,1,0,0,0,1,1,6
0.41,15.140282684,1,88,0,1,0,0,0,0,1,1,0,0,0,15
4,25570,0,75,0,0,0,0,0,1,0,0,0,1,1,6
0.25,15.092667715,1,90,0,1,0,0,0,0,1,1,0,0,0,14
0.51,260.35916998,1,95,0,1,0,0,0,1,0,1,0,1,1,11
0.2,15.128991937,1,73,1,1,1,0,0,0,1,1,0,0,0,15
0.86,322.14672146,1,93,0,1,0,0,0,0,1,1,0,0,0,14
0.23,110.08957329,1,83,0,1,0,0,0,0,1,1,0,0,0,12
6.23,804.56572577,1,80,0,1,0,0,0,0,0,1,0,0,0,15
2.72,107.96202834,1,78,1,1,0,0,0,0,1,1,0,0,0,12
6.18,7398.4922003,1,73,1,1,0,1,0,0,1,1,1,0,0,16
4.21,386.93915351,1,88,0,1,0,0,0,0,0,1,0,0,0,11
1.65,584.06910965,1,75,0,1,0,0,0,0,1,1,0,0,0,12
0.26,794.04753271,1,75,0,1,0,0,0,0,0,1,0,0,0,7
0.42,41.270582394,1,69,1,1,0,0,1,0,0,1,0,0,0,11
1.8,4793.839067,1,76,1,1,1,0,0,1,0,1,0,1,1,26
8.81,3168,1,73,0,1,0,0,0,0,0,1,0,0,0,11
1.69,216.57964676,1,98,0,1,1,0,0,0,0,1,0,0,0,16
0.71,10.135426818,1,98,1,1,0,0,0,0,1,1,0,0,0,12
0.35,23.88322199,1,68,0,1,0,0,0,0,1,1,0,0,0,11
0.02,8.0620677844,1,90,0,1,0,0,0,0,1,1,0,0,0,15
2.01,58832.018325,1,85,1,1,1,0,0,1,0,1,0,1,1,11
1.03,33.215963923,1,80,1,1,0,0,0,0,1,1,0,0,0,14
0.25,27.750641445,1,88,1,1,0,0,0,0,1,1,0,0,0,16
3.62,506.43079655,1,73,1,1,0,0,0,0,1,1,0,0,0,13
1.2,686.1026191,1,90,0,1,0,0,0,0,1,1,0,0,0,15
0.06,34.031948629,1,78,1,1,0,0,0,1,1,1,0,1,1,13
2.11,602.04076475,1,68,0,1,0,0,0,0,0,1,0,0,0,14
0.48,14.757815116,1,88,0,1,0,0,0,0,1,1,0,0,0,16
5.71,6160.467122,1,93,0,1,0,0,0,0,0,1,0,0,0,12
0.2,312.98027845,1,95,0,1,0,0,0,0,0,1,0,0,0,15
0.06,4.4758676428,1,88,0,1,0,0,0,0,1,1,0,0,0,15
0.13,1.9422447122,1,98,0,1,0,0,0,0,0,1,0,0,0,14
0.32,13.197950381,1,93,0,1,0,0,0,0,0,1,0,0,0,12
1.96,11460.295755,1,85,1,1,0,1,0,1,1,1,1,1,1,14
0.54,48.858741256,1,98,1,1,1,0,0,0,1,1,0,0,0,16
0.95,128.2227666,1,73,0,1,0,0,0,0,0,1,0,0,0,4
3.07,1722.5479501,1,95,0,1,0,0,0,0,0,1,0,0,0,14
0.44,7.4994825146,1,73,0,1,0,0,0,0,1,1,0,0,0,15
3.93,20000,0,81,0,0,0,0,0,1,1,0,0,1,1,3
0.41,574.68896977,1,85,0,1,0,0,0,0,0,1,0,0,0,7
1.83,840.96535994,1,83,0,1,0,0,0,0,1,1,0,0,0,11
1.93,1142.4758175,1,80,0,1,0,0,0,0,0,1,0,0,0,14
5.68,714.09686888,1,75,0,1,0,0,0,0,0,1,0,0,0,10
1.94,1022.5152875,1,90,0,1,0,0,0,0,1,1,0,0,0,10
3.25,174.62167843,1,85,0,1,0,0,0,0,1,1,0,0,0,10
3.99,274.69654245,1,80,0,1,0,0,0,0,1,1,0,0,0,9
2.79,3164.7635357,1,78,0,1,0,0,0,0,1,1,0,0,0,14
11.06,3796.4254672,1,80,0,1,0,0,0,0,1,1,0,0,0,12
1.81,46.477120785,1,68,0,1,0,0,0,0,1,1,0,0,0,12
3.8,5070.0939233,1,83,0,1,0,0,0,0,0,1,0,0,0,10
1.73,8.4953743846,1,78,0,1,0,0,0,0,1,1,0,0,0,10
1.18,540.47100764,1,75,1,1,0,0,0,0,1,1,0,0,0,15
0.2,18.17430524,1,69,0,1,1,0,1,0,1,1,0,0,0,8
0.82,112.27056653,1,66,1,1,1,0,1,1,0,1,0,1,1,4
2.75,1016.4022504,1,70,0,1,0,0,1,0,0,1,0,0,0,10
0.93,7.1434630301,1,68,1,1,0,0,0,0,1,1,0,0,0,14
2.9,2265.6310003,1,73,1,1,1,0,0,1,0,1,0,1,1,12
2,396.70425733,1,67,1,1,0,0,0,0,0,1,0,0,0,14
1.47,60.282338487,1,68,0,1,0,0,0,0,0,1,0,0,0,10
0.34,7.1309785727,1,95,0,1,0,0,0,0,0,1,0,0,0,11
0.24,42.832478655,1,78,0,1,0,0,1,1,1,1,0,1,1,12
6.03,84965,1,90,1,0,0,1,1,1,1,1,1,1,1,8
0.21,60.469704035,1,90,1,1,0,0,0,0,1,1,0,0,0,9
11.58,500.12679418,1,76,1,1,0,0,0,1,1,1,0,1,1,14
11.41,7580.6418238,1,25,1,1,1,0,0,0,1,1,0,0,0,16
0.89,494.87805665,1,46,1,1,0,0,1,0,1,1,0,0,0,13
0.77,4.9923479729,1,88,0,1,0,0,0,0,1,1,0,0,0,12
1.57,1140.5232112,1,70,0,1,0,0,0,0,1,1,0,0,0,9
6.23,4972.6766898,1,85,0,1,0,0,0,0,1,1,0,0,0,11
2.48,386.98701286,1,90,1,1,0,0,0,0,0,1,0,0,0,14
